target_id,rel_name,k12_name,k12_accession_1,k12_accession_2,rel_product,k12_product,rel_pathways,k12_pathways,rel_reactions,k12_reactions,rel_url,k12_url
ECB_02470,srmB,srmB,b2576,ECK2574,ATP-dependent RNA helicase SrmB,ATP-dependent RNA helicase SrmB,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2683,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10975
ECB_00305,mhpF,mhpF,b0351,ECK0348,acetaldehyde dehydrogenase (acetylating) MhpF,acetaldehyde dehydrogenase (acetylating) MhpF,"3-phenylpropionate and 3-(3-hydroxyphenyl)propionate degradation"" // ""superpathway of threonine metabolism"" // ""superpathway of purine deoxyribonucleosides degradation"" // ""superpathway of pyrimidine deoxyribonucleosides degradation"" // ""mixed acid fermentation"" // ""2-oxopentenoate degradation"" // ""pyruvate fermentation to ethanol I"" // ""ethanol degradation I"" // ""threonine degradation IV"" // ""2'-deoxy-&alpha;-D-ribose 1-phosphate degradation","superpathway of L-threonine metabolism"" // ""3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation"" // ""superpathway of purine deoxyribonucleosides degradation"" // ""superpathway of pyrimidine deoxyribonucleosides degradation"" // ""ethanol degradation I"" // ""L-threonine degradation IV"" // ""2-hydroxypenta-2,4-dienoate degradation"" // ""2-deoxy-&alpha;-D-ribose 1-phosphate degradation"" // ""ethanolamine utilization",ACETALD-DEHYDROG-RXN,ACETALD-DEHYDROG-RXN,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-491,HTTPS://biocyc.org/gene?orgid=ECOLI&id=M014
ECB_02889,ftsP,ftsP,b3017,ECK3008,cell division protein required during stress conditions,cell division protein required during stress conditions,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3114,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11376
ECB_02271,insA-18,NA,NA,NA,IS1 protein InsA,NA,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2478,NA
ECB_03281,glgA,glgA,b3429,ECK3415,glycogen synthase,glycogen synthase,glycogen biosynthesis I (from ADP-D-Glucose),glycogen biosynthesis I (from ADP-D-Glucose),GLYCOGENSYN-RXN,GLYCOGENSYN-RXN,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3515,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10377
ECB_00781,ompX,ompX,b0814,ECK0803,outer membrane protein X,outer membrane protein X,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-979,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12117
ECB_01087,fabH,fabH,b1091,ECK1077,&beta;-ketoacyl-[acyl carrier protein] synthase III,&beta;-ketoacyl-[acyl carrier protein] synthase III,"fatty acid biosynthesis initiation I"" // ""superpathway of fatty acid biosynthesis I (E. coli)"" // ""superpathway of fatty acid biosynthesis initiation (E. coli)"" // ""fatty acid biosynthesis initiation II","fatty acid biosynthesis initiation (bacteria and plants)"" // ""superpathway of fatty acid biosynthesis I (E. coli)"" // ""superpathway of fatty acid biosynthesis initiation (E. coli)"" // ""fatty acid biosynthesis initiation II",2.3.1.180-RXN // ACP-S-ACETYLTRANSFER-RXN,2.3.1.180-RXN // ACP-S-ACETYLTRANSFER-RXN,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1288,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10277
ECB_02653,fucI,fucI,b2802,ECK2797,L-fucose isomerase,L-fucose isomerase,"superpathway of fucose and rhamnose degradation"" // ""fucose degradation"" // ""D-arabinose degradation II","superpathway of fucose and rhamnose degradation"" // ""fucose degradation"" // ""D-arabinose degradation I",FUCISOM-RXN // DARABISOM-RXN,FUCISOM-RXN // DARABISOM-RXN,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2873,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10349
ECB_00209,yafT,yafT,b0217,ECK0217,predicted aminopeptidase,lipoprotein YafT,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-394,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6101
ECB_00153,hemL,hemL,b0154,ECK0153,glutamate-1-semialdehyde aminotransferase,glutamate-1-semialdehyde aminotransferase,tetrapyrrole biosynthesis I (from glutamate),tetrapyrrole biosynthesis I (from glutamate),GSAAMINOTRANS-RXN,GSAAMINOTRANS-RXN,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-331,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10432
ECB_01592,add,add,b1623,ECK1618,adenosine deaminase,adenosine deaminase,"superpathway of purine deoxyribonucleosides degradation"" // ""purine deoxyribonucleosides degradation"" // ""adenosine nucleotides degradation II"" // ""adenine and adenosine salvage V"" // ""adenine and adenosine salvage III"" // ""purine ribonucleosides degradation","superpathway of purine deoxyribonucleosides degradation"" // ""purine deoxyribonucleosides degradation I"" // ""adenosine nucleotides degradation II"" // ""adenine and adenosine salvage III"" // ""adenine and adenosine salvage V"" // ""purine ribonucleosides degradation",ADDALT-RXN // ADENODEAMIN-RXN,ADDALT-RXN // ADENODEAMIN-RXN,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1790,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10030
ECB_00849,ECB_00849,pinE,b1158,ECK1144,putative DNA-invertase,e14 prophage; site-specific DNA recombinase,NA,NA,NA,RXN0-5100,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1047,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10737
ECB_02456,yfhL,yfhL,b2562,ECK2560,predicted 4Fe-4S cluster-containing protein,putative 4Fe-4S cluster-containing protein YfhL,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2669,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7346
ECB_03476,rfaD,rfaD,b3619,ECK3609,ADP-L-glycero-D-mannoheptose 6-epimerase,ADP-L-glycero-D-mannoheptose 6-epimerase,ADP-L-<i>glycero</i>-&beta;-D-<i>manno</i>-heptose biosynthesis,ADP-L-<i>glycero</i>-&beta;-D-<i>manno</i>-heptose biosynthesis,5.1.3.20-RXN,5.1.3.20-RXN,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3711,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10838
ECB_02870,hybC,hybC,b2994,ECK2988,hydrogenase 2 large subunit,hydrogenase 2,NA,"hydrogen to fumarate electron transfer"" // ""hydrogen to trimethylamine N-oxide electron transfer"" // ""hydrogen to dimethyl sulfoxide electron transfer","menaquinone hydrogenase (acceptor)"" // HYDROG-RXN
""hybD",hydrogen:menaquinone oxidoreductase,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3095,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11801
ECB_01314,abgB,abgB,b1337,ECK1333,<i>p</i>-aminobenzoyl-glutamate hydrolase,<i>p</i>-aminobenzoyl-glutamate hydrolase,NA,NA,RXN0-5040,RXN0-5040,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1514,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6669
ECB_03264,bioH,bioH,b3412,ECK3399,pimeloyl-acyl carrier protein methyl ester esterase,pimeloyl-acyl carrier protein methyl ester esterase,"biotin biosynthesis I"" // ""8-amino-7-oxononanoate biosynthesis I","biotin biosynthesis I"" // ""8-amino-7-oxononanoate biosynthesis I",RXN-11483 // CARBOXYLESTERASE-RXN,RXN-11483 // ACETYLESTERASE-RXN // CARBOXYLESTERASE-RXN,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3498,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10122
ECB_03888,aceK,aceK,b4016,ECK4008,isocitrate dehydrogenase kinase/phosphatase,isocitrate dehydrogenase kinase/phosphatase,NA,NA,"dephosphorylation of isocitrate dehydrogenase enzyme"" // PHOSICITDEHASE-RXN
""ackA","PHOSICITDEHASE-RXN // ""dephosphorylation of isocitrate dehydrogenase enzyme""",HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-4149,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10026
ECB_01069,flgB,flgB,b1073,ECK1058,flagellar basal body rod protein FlgB,flagellum,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1270,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G358
ECB_01809,pphA,pphA,b1838,ECK1837,phosphoprotein phosphatase 1,phosphoprotein phosphatase 1,NA,NA,PROTEIN-TYROSINE-PHOSPHATASE-RXN // 3.1.3.16-RXN,PROTEIN-TYROSINE-PHOSPHATASE-RXN // 3.1.3.16-RXN,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2009,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7011
ECB_03675,aslB,aslB,b3800,ECK3793,predicted anaerobic sulfatase maturation enzyme,putative anaerobic sulfatase maturation enzyme AslB,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3919,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10090
ECB_00289,prpE,prpE,b0335,ECK0332,propionyl-CoA synthetase,propionyl-CoA synthetase,2-methylcitrate cycle I,2-methylcitrate cycle I,PROPIONATE--COA-LIGASE-RXN,PROPIONATE--COA-LIGASE-RXN,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-475,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6200
ECB_01575,folM,folM,b1606,ECK1601,dihydromonapterin reductase,dihydromonapterin reductase,"superpathway of chorismate metabolism"" // ""superpathway of tetrahydrofolate biosynthesis"" // ""tetrahydrofolate biosynthesis"" // ""formylTHF biosynthesis"" // ""tetrahydromonapterin biosynthesis","tetrahydromonapterin biosynthesis"" // ""superpathway of chorismate metabolism"" // ""superpathway of tetrahydrofolate biosynthesis"" // ""tetrahydrofolate biosynthesis"" // ""folate transformations III (<i>E. coli</i>)",DIHYDROFOLATEREDUCT-RXN // RXN0-6367,RXN0-6367 // RXN-19329 // DIHYDROFOLATEREDUCT-RXN,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1773,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6862
ECB_00758,ybhQ,ybhQ,b0791,ECK0780,predicted inner membrane protein,putative inner membrane protein,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-956,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6408
ECB_04079,fklB,fklB,b4207,ECK4203,FKBP-type peptidyl-prolyl <i>cis-trans</i> isomerase (rotamase),FKBP-type peptidyl-prolyl <i>cis-trans</i> isomerase FklB,NA,NA,PEPTIDYLPROLYL-ISOMERASE-RXN,PEPTIDYLPROLYL-ISOMERASE-RXN,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-4344,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7865
ECB_02635,yqcA,yqcA,b2790,ECK2784,predicted flavoprotein,putative flavodoxin YqcA,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2856,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7448
ECB_02024,gatY,gatY,b2096,ECK2089,tagatose-bisphosphate aldolase,"tagatose-1,6-bisphosphate aldolase 2","superpathway of hexitol degradation (bacteria)"" // ""galactitol degradation"" // ""galactosamine degradation"" // ""N-acetyl-galactosamine degradation","superpathway of hexitol degradation (bacteria)"" // ""galactitol degradation",TAGAALDOL-RXN,TAGAALDOL-RXN,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2231,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12419
ECB_03460,ECB_03460,NA,NA,NA,putative adhesin,NA,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3695,NA
ECB_00504,insB-6,insB-6,b3445,ECK0022,IS1 protein InsB,IS1 protein InsB,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-690,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7762
ECB_00831,ECB_00831,NA,NA,NA,retron DNA polymerase-like protein,NA,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1029,NA
ECB_02437,yphC,yphC,b2545,ECK2542,"predicted oxidoreductase, Zn-dependent and NAD(P)-binding",putative zinc-binding dehydrogenase YphC,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2651,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7339
ECB_00824,ECB_00824,NA,NA,NA,retron adenine methylase-like protein,NA,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1022,NA
ECB_02846,glcF,glcF,b4467,ECK2972,glycolate dehydrogenase,glycolate dehydrogenase,"superpathway of glycol metabolism and degradation"" // ""glycolate and glyoxylate degradation I"" // ""glycolate and glyoxylate degradation II","superpathway of glycol metabolism and degradation"" // ""glycolate and glyoxylate degradation II"" // ""glycolate and glyoxylate degradation I",GLYCOLATEDEHYDRO-RXN // RXN0-7229,GLYCOLATEDEHYDRO-RXN // RXN0-7229,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3071,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-8601
ECB_01292,ycjS,ycjS,b1315,ECK1310,D-glucoside 3-dehydrogenase,D-glucoside 3-dehydrogenase,NA,D-gulosides conversion to D-glucosides,RXN-20682,RXN-20682,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1492,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6653
ECB_03248,mrcA,mrcA,b3396,ECK3383,peptidoglycan glycosyltransferase / peptidoglycan DD-transpeptidase MrcA,peptidoglycan glycosyltransferase / peptidoglycan DD-transpeptidase MrcA,NA,peptidoglycan maturation (<i>meso</i>-diaminopimelate containing),"RXN-16650 // ""peptidoglycan transpeptidase (Gram-negative bacteria)"" // RXN-16649","RXN-16650 // ""peptidoglycan transpeptidase (Gram-negative bacteria)"" // RXN-16649",HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3482,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10748
ECB_03867,thiG,thiG,b3991,ECK3982,thiazole synthase,thiazole synthase,"superpathway of thiamin diphosphate biosynthesis I"" // ""thiazole biosynthesis I (E. coli)","superpathway of thiamine diphosphate biosynthesis I"" // ""thiazole biosynthesis I (facultative anaerobic bacteria)",THIAZOLSYN2-RXN,THIAZOLSYN2-RXN,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-4124,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11589
ECB_01046,opgH,opgH,b1049,ECK1035,osmoregulated periplasmic glucans (OPGs) biosynthesis protein H,osmoregulated periplasmic glucans (OPGs) biosynthesis protein H,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1247,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11886
ECB_01775,fadD,fadD,b1805,ECK1803,NA,long-chain-fatty-acid&mdash;CoA ligase,NA,"oleate &beta;-oxidation"" // ""2-methylcitrate cycle I"" // ""fatty acid &beta;-oxidation I (generic)",NA,"PROPIONATE--COA-LIGASE-RXN // RXN-9644 // ""2,3,4-saturated fatty acyl-CoA synthetase"" // TRANS-RXN0-623 // RXN0-7238 // RXN0-7239 // RXN0-7248",NA,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11530
ECB_03660,rhoL,rhoL,b3782,ECK3774,<i>rho</i> operon leader peptide,NA,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3900,NA
ECB_00268,betB,betB,b0312,ECK0310,betaine aldehyde dehydrogenase,betaine aldehyde dehydrogenase,glycine betaine biosynthesis I (Gram-negative bacteria),glycine betaine biosynthesis I (Gram-negative bacteria),BADH-RXN,BADH-RXN,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-454,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10110
ECB_01558,ynfG,ynfG,b1589,ECK1584,selenate reductase,selenate reductase,NA,NA,RXN0-2101,RXN0-2101,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1756,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6847
ECB_02228,folX,folX,b2303,ECK2297,dihydroneopterin triphosphate 2'-epimerase,dihydroneopterin triphosphate 2'-epimerase,tetrahydromonapterin biosynthesis,tetrahydromonapterin biosynthesis,H2NTPEPIM-RXN,H2NTPEPIM-RXN,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2436,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7195
ECB_04061,ulaB,ulaB,b4194,ECK4190,L-ascorbate specific PTS enzyme II,L-ascorbate specific PTS enzyme II,NA,NA,transport of L-ascorbate by PTS,RXN0-2461,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-4326,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12494
ECB_00734,ECB_00734,NA,NA,NA,putative bacteriophage protein,NA,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-932,NA
ECB_02000,ECB_02000,NA,NA,NA,bacteriophage capsid portal protein,NA,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2208,NA
ECB_02614,ygcQ,ygcQ,b2769,ECK2764,predicted flavoprotein,putative flavoprotein,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2836,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7435
ECB_00480,sfmA,sfmA,b0530,ECK0523,putative fimbrial protein SfmA,putative fimbrial protein SfmA,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-666,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6290
ECB_03043,ftsH,ftsH,b3178,ECK3167,FtsH/HflKC protease complex,FtsH/HflKC protease complex,NA,NA,RXN0-3221,RXN0-3221,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3271,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11506
ECB_02422,iscS,iscS,b2530,ECK2527,cysteine desulfurase,cysteine desulfurase,"superpathway of alanine biosynthesis"" // ""superpathway of thiamin diphosphate biosynthesis I"" // ""alanine biosynthesis III"" // ""molybdenum cofactor biosynthesis"" // ""thiazole biosynthesis I (E. coli)","superpathway of L-alanine biosynthesis"" // ""superpathway of thiamine diphosphate biosynthesis I"" // ""L-alanine biosynthesis III"" // ""thiazole biosynthesis I (facultative anaerobic bacteria)"" // ""molybdenum cofactor biosynthesis"" // ""tRNA-uridine 2-thiolation and selenation (bacteria)","RXN-14382 // RXN-12588 // RXN-12587 // ""cysteine desulfurase"" // RXN-15881",RXN-15881 // RXN-12588 // RXN-12587 // RXN-14382 // RXN0-308,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2636,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7325
ECB_03435,sgbE,sgbE,b3583,ECK3572,L-ribulose-5-phosphate 4-epimerase SgbE,L-ribulose-5-phosphate 4-epimerase SgbE,"L-ascorbate degradation I (bacterial, anaerobic)"" // ""L-arabinose degradation I"" // ""L-lyxose degradation"" // ""L-ascorbate degradation II (bacterial, aerobic)","L-lyxose degradation"" // ""L-ascorbate degradation II (bacterial, aerobic)",RIBULPEPIM-RXN,RIBULPEPIM-RXN,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3670,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12287
ECB_02829,yghD,yghD,b2968,ECK2963,putative general secretion pathway protein YghD,putative type II secretion system M-type protein YghD,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3054,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7535
ECB_01275,puuD,puuD,b1298,ECK1293,&gamma;-glutamyl-&gamma;-aminobutyrate hydrolase,&gamma;-glutamyl-&gamma;-aminobutyrate hydrolase,"superpathway of arginine and ornithine degradation"" // ""superpathway of ornithine degradation"" // ""superpathway of arginine, putrescine, and 4-aminobutyrate degradation"" // ""putrescine degradation II","superpathway of L-arginine and L-ornithine degradation"" // ""superpathway of ornithine degradation"" // ""superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation"" // ""putrescine degradation II",RXN0-3942,RXN0-3942,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1475,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6645
ECB_03228,insA-23,NA,NA,NA,IS1 protein InsA,NA,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3462,NA
ECB_03853,murB,murB,b3972,ECK3964,UDP-<i>N</i>-acetylenolpyruvoylglucosamine reductase,UDP-<i>N</i>-acetylenolpyruvoylglucosamine reductase,"peptidoglycan biosynthesis I (<I>meso</I>-diaminopimelate containing)"" // ""UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis I (<i>meso</i>-DAP-containing)","peptidoglycan biosynthesis I (<I>meso</I>-diaminopimelate containing)"" // ""anhydromuropeptides recycling I"" // ""UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis I (<i>meso</i>-diaminopimelate containing)",UDPNACETYLMURAMATEDEHYDROG-RXN,UDPNACETYLMURAMATEDEHYDROG-RXN,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-4106,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11205
ECB_01027,dgcT,dgcT,b1025,ECK1015,probable diguanylate cyclase DgcT,probable diguanylate cyclase DgcT,NA,NA,RXN0-5359,RXN0-5359,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1227,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6532
ECB_04257,deoC,deoC,b4381,ECK4373,NA,DEOXYRIBOSE-P-ALD-MONOMER,NA,"superpathway of purine deoxyribonucleosides degradation"" // ""superpathway of pyrimidine deoxyribonucleosides degradation"" // ""2-deoxy-&alpha;-D-ribose 1-phosphate degradation",NA,DEOXYRIBOSE-P-ALD-RXN,NA,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10221
ECB_03644,yifB,yifB,b3765,ECK3758,predicted ATP-dependent protease,putative magnesium chelatase YifB,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3884,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11260
ECB_02209,nuoF,nuoF,b2284,ECK2278,NADH:quinone oxidoreductase I,NADH:quinone oxidoreductase I,"nitrate reduction VIII (dissimilatory)"" // ""NADH to dimethyl sulfoxide electron transfer"" // ""NADH to fumarate electron transfer"" // ""NADH to trimethylamine <i>N</i>-oxide electron transfer"" // ""NADH to cytochrome <i>bo</i> oxidase electron transfer"" // ""NADH to cytochrome <i>bd</i> oxidase electron transfer","NADH to cytochrome <i>bo</i> oxidase electron transfer I"" // ""NADH to cytochrome <i>bd</i> oxidase electron transfer I"" // ""NADH to dimethyl sulfoxide electron transfer"" // ""nitrate reduction VIII (dissimilatory)"" // ""NADH to fumarate electron transfer"" // ""NADH to hydrogen peroxide electron transfer"" // ""NADH to trimethylamine <i>N</i>-oxide electron transfer",RXN0-5388 // NADH-DEHYDROG-A-RXN,NADH-DEHYDROG-A-RXN // RXN0-5388,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2417,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11774
ECB_01522,ECB_01522,NA,NA,NA,putative AraC-type regulatory protein encoded in prophage,NA,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1720,NA
ECB_00710,galK,galK,b0757,ECK0746,GCQD-908-MONOMER,GALACTOKIN-MONOMER,galactose degradation I (Leloir pathway),galactose degradation I (Leloir pathway),GALACTOKIN-RXN,GALACTOKIN-RXN,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-908,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10363
ECB_04043,yjeT,yjeT,b4176,ECK4172,conserved inner membrane protein,DUF2065 domain-containing protein YjeT,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-4308,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7844
ECB_03416,xylB,xylB,b3564,ECK3553,xylulokinase,xylulokinase,xylose degradation I,D-xylose degradation I,RXN0-382 // XYLULOKIN-RXN,XYLULOKIN-RXN // RXN0-382,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3651,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11075
ECB_01972,udk,udk,b2066,ECK2060,uridine/cytidine kinase,uridine/cytidine kinase,salvage pathways of pyrimidine ribonucleotides,"superpathway of pyrimidine ribonucleosides salvage"" // ""pyrimidine ribonucleosides salvage I"" // ""salvage pathways of pyrimidine ribonucleotides","CYTIKIN-RXN // URIDINEKIN-RXN // CYTIDINEKIN-RXN // ""GTP:uridine 5'-phosphotransferase""","URIDINEKIN-RXN // CYTIKIN-RXN // ""GTP:uridine 5'-phosphotransferase"" // CYTIDINEKIN-RXN",HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2180,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11701
ECB_01257,lapB,lapB,b1280,ECK1275,lipopolysaccharide assembly protein B,lipopolysaccharide assembly protein B,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1457,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12691
ECB_00084,ftsL,ftsL,b0083,ECK0084,FtsLBQ cell division complex,FtsLBQ cell division complex,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-262,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11086
ECB_03835,frwB,frwB,b3950,ECK3941,predicted PTS permease FrwCBD,putative PTS enzyme II FrwCBDPtsA,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-4084,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11909
ECB_02805,yeeS,yeeS,b2002,ECK1995,CP4-44 prophage; predicted DNA repair protein,CP4-44 prophage; RadC-like JAB domain-containing protein YeeS,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3030,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7082
ECB_04239,dnaT,dnaT,b4362,ECK4352,primosome,primosome,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-4501,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10244
